WD21CD,WD22CD,distance
E05013307,E05013307,0.0
E05013308,E05013308,0.0
E05013309,E05013309,0.0
E05013311,E05013311,0.0
E05013312,E05013312,0.0
E05013313,E05013313,0.0
E05013314,E05013314,0.0
E05013315,E05013315,0.0
E05013317,E05013317,0.0
E05013319,E05013319,0.0
E05013320,E05013320,0.0
E05013321,E05013321,0.0
E05013323,E05013323,0.0
E05013324,E05013324,0.0
E05013325,E05013325,0.0
E05013327,E05013327,0.0
E05013329,E05013329,0.0
E05013330,E05013330,0.0
E05013331,E05013331,0.0
E05013336,E05013336,0.0
E05013337,E05013337,0.0
E05013338,E05013338,0.0
E05013341,E05013341,0.0
E05013346,E05013346,0.0
E05013347,E05013347,0.0
E05013348,E05013348,0.0
E05013349,E05013349,0.0
E05013350,E05013350,0.0
E05013351,E05013351,0.0
E05013353,E05013353,0.0
E05013354,E05013354,0.0
E05013355,E05013355,0.0
E05013356,E05013356,0.0
E05013357,E05013357,0.0
E05013358,E05013358,0.0
E05013359,E05013359,0.0
E05013360,E05013360,0.0
E05013361,E05013361,0.0
E05013362,E05013362,0.0
E05013363,E05013363,0.0
E05013364,E05013364,0.0
E05013365,E05013365,0.0
E05013366,E05013366,0.0
E05013367,E05013367,0.0
E05013368,E05013368,0.0
E05013369,E05013369,0.0
E05013370,E05013370,0.0
E05013371,E05013371,0.0
E05013372,E05013372,0.0
E05013373,E05013373,0.0
E05013374,E05013374,0.0
E05013375,E05013375,0.0
E05013376,E05013376,0.0
E05013377,E05013377,0.0
E05013378,E05013378,0.0
E05013379,E05013379,0.0
E05013380,E05013380,0.0
E05013381,E05013381,0.0
E05013382,E05013382,0.0
E05013383,E05013383,0.0
E05013384,E05013384,0.0
E05013385,E05013385,0.0
E05013386,E05013386,0.0
E05013387,E05013387,0.0
E05013388,E05013388,0.0
E05013389,E05013389,0.0
E05013390,E05013390,0.0
E05013391,E05013391,0.0
E05013392,E05013392,0.0
E05013393,E05013393,0.0
E05013394,E05013394,0.0
E05013395,E05013395,0.0
E05013396,E05013396,0.0
E05013397,E05013397,0.0
E05013398,E05013398,0.0
E05013399,E05013399,0.0
E05013400,E05013400,0.0
E05013401,E05013401,0.0
E05013402,E05013402,0.0
E05013403,E05013403,0.0
E05013405,E05013405,0.0
E05013406,E05013406,0.0
E05013407,E05013407,0.0
E05013408,E05013408,0.0
E05013409,E05013409,0.0
E05013410,E05013410,0.0
E05013411,E05013411,0.0
E05013412,E05013412,0.0
E05013413,E05013413,0.0
E05013414,E05013414,0.0
E05013415,E05013415,0.0
E05013416,E05013416,0.0
E05013417,E05013417,0.0
E05013418,E05013418,0.0
E05013419,E05013419,0.0
E05013420,E05013420,0.0
E05013421,E05013421,0.0
E05013422,E05013422,0.0
E05013423,E05013423,0.0
E05013424,E05013424,0.0
E05013425,E05013425,0.0
E05013426,E05013426,0.0
E05013427,E05013427,0.0
E05013428,E05013428,0.0
E05013429,E05013429,0.0
E05013430,E05013430,0.0
E05013431,E05013431,0.0
E05013432,E05013432,0.0
E05013433,E05013433,0.0
E05013434,E05013434,0.0
E05013435,E05013435,0.0
E05013436,E05013436,0.0
E05013437,E05013437,0.0
E05013438,E05013438,0.0
E05013439,E05013439,0.0
E05013440,E05013440,0.0
E05013441,E05013441,0.0
E05013442,E05013442,0.0
E05013443,E05013443,0.0
E05013444,E05013444,0.0
E05013446,E05013446,0.0
E05013447,E05013447,0.0
E05013448,E05013448,0.0
E05013449,E05013449,0.0
E05013450,E05013450,9.999999996068709e-06
E05013451,E05013451,0.0
E05013452,E05013452,0.0
E05013453,E05013453,0.0
E05013455,E05013455,0.0
E05013457,E05013457,0.0
E05013458,E05013458,0.0
E05013459,E05013459,0.0
E05013460,E05013460,0.0
E05013461,E05013461,0.0
E05013462,E05013462,0.0
E05013463,E05013463,0.0
E05013464,E05013464,0.0
E05013465,E05013465,0.0
E05013466,E05013466,0.0
E05013467,E05013467,0.0
E05013468,E05013468,0.0
E05013469,E05013469,0.0
E05013470,E05013470,0.0
E05013471,E05013471,0.0
E05013472,E05013472,0.0
E05013473,E05013473,0.0
E05013474,E05013474,0.0
E05013475,E05013475,0.0
E05013476,E05013476,0.0
E05013477,E05013477,0.0
E05013478,E05013478,0.0
E05013479,E05013479,0.0
E05013480,E05013480,0.0
E05013481,E05013481,0.0
E05013482,E05013482,0.0
E05013483,E05013483,0.0
E05013484,E05013484,0.0
E05013485,E05013485,0.0
E05013486,E05013486,0.0
E05013487,E05013487,0.0
E05013488,E05013488,0.0
E05013489,E05013489,0.0
E05013490,E05013490,0.0
E05013491,E05013491,0.0
E05013492,E05013492,0.0
E05013493,E05013493,0.0
E05013494,E05013494,0.0
E05013495,E05013495,0.0
E05013830,E05013830,0.0
E05013831,E05013831,0.0
E05013832,E05013832,0.0
E05013833,E05013833,9.999999996068709e-06
E05013834,E05013834,0.0
E05013835,E05013835,0.0
E05013836,E05013836,0.0
E05013837,E05013837,0.0
E05013838,E05013838,0.0
E05013839,E05013839,0.0
E05013840,E05013840,0.0
E05013841,E05013841,0.0
E05013842,E05013842,0.0
E05013843,E05013843,0.0
E05013844,E05013844,0.0
E05013845,E05013845,0.0
E05013846,E05013846,0.0
E05013847,E05013847,0.0
E05013848,E05013848,0.0
E05013849,E05013849,0.0
E05013850,E05013850,0.0
E05013851,E05013851,0.0
E05013852,E05013852,0.0
E05013853,E05013853,0.0
E05013854,E05013854,0.0
E05013855,E05013855,0.0
E05013856,E05013856,0.0
E05013857,E05013857,0.0
E05013858,E05013858,0.0
E05013859,E05013859,0.0
E05013860,E05013860,0.0
E05013861,E05013861,0.0
E05013862,E05013862,0.0
E05013863,E05013863,0.00030016662039891945
N08000101,N08000101,0.0
N08000102,N08000102,0.0
N08000103,N08000103,0.0
N08000104,N08000104,0.0
N08000105,N08000105,0.0
N08000106,N08000106,0.0
N08000107,N08000107,0.0
N08000108,N08000108,2.0000000000131024e-05
N08000109,N08000109,0.0
N08000110,N08000110,0.0
N08000111,N08000111,0.0
N08000112,N08000112,0.0
N08000113,N08000113,0.0
N08000114,N08000114,0.0
N08000115,N08000115,0.0
N08000116,N08000116,0.0
N08000117,N08000117,1.0000000000509601e-05
N08000118,N08000118,0.0
N08000119,N08000119,0.0
N08000120,N08000120,0.0
N08000121,N08000121,0.0
N08000122,N08000122,0.0
N08000123,N08000123,0.0
N08000124,N08000124,0.0
N08000125,N08000125,0.0
N08000126,N08000126,0.0
N08000127,N08000127,0.0
N08000128,N08000128,0.0
N08000129,N08000129,0.0
N08000130,N08000130,0.0
N08000131,N08000131,0.0
N08000132,N08000132,0.0
N08000133,N08000133,0.0
N08000134,N08000134,0.0
N08000135,N08000135,0.0
N08000136,N08000136,0.0
N08000137,N08000137,0.0
N08000138,N08000138,0.0
N08000139,N08000139,0.0
N08000140,N08000140,0.0
N08000201,N08000201,0.0
N08000202,N08000202,0.0
N08000203,N08000203,0.0
N08000204,N08000204,0.0
N08000205,N08000205,0.0
N08000206,N08000206,0.0
N08000207,N08000207,0.0
N08000208,N08000208,0.0
N08000209,N08000209,2.8284271247019158e-05
N08000210,N08000210,0.0
N08000211,N08000211,0.0
N08000212,N08000212,0.0
N08000213,N08000213,0.0
N08000214,N08000214,2.0000000000131024e-05
N08000215,N08000215,0.0
N08000216,N08000216,0.0
N08000217,N08000217,0.0
N08000218,N08000218,0.0
N08000219,N08000219,0.0
N08000220,N08000220,0.0
N08000221,N08000221,0.0
N08000222,N08000222,0.0
N08000223,N08000223,0.0
N08000224,N08000224,1.0000000000509601e-05
N08000225,N08000225,0.0
N08000226,N08000226,0.0
N08000227,N08000227,0.0
N08000228,N08000228,0.0
N08000229,N08000229,9.999999996068709e-06
N08000230,N08000230,0.0
N08000231,N08000231,0.0
N08000232,N08000232,0.0
N08000233,N08000233,0.0
N08000234,N08000234,0.0
N08000235,N08000235,0.0
N08000236,N08000236,0.0
N08000237,N08000237,9.999999996068709e-06
N08000238,N08000238,0.0
N08000239,N08000239,0.0
N08000240,N08000240,0.0
N08000241,N08000241,0.0
N08000301,N08000301,9.999999996068709e-06
N08000302,N08000302,0.0
N08000303,N08000303,0.0
N08000304,N08000304,9.999999999621423e-06
N08000305,N08000305,0.0
N08000306,N08000306,0.0
N08000307,N08000307,0.0
N08000308,N08000308,0.0
N08000309,N08000309,0.0
N08000310,N08000310,0.0
N08000311,N08000311,0.0
N08000312,N08000312,9.999999996068709e-06
N08000313,N08000313,0.0
N08000314,N08000314,0.0
N08000315,N08000315,0.0
N08000316,N08000316,0.0
N08000317,N08000317,0.0
N08000318,N08000318,0.0
N08000319,N08000319,0.0
N08000320,N08000320,0.0
N08000321,N08000321,0.0
N08000322,N08000322,0.0
N08000323,N08000323,0.0
N08000324,N08000324,0.0
N08000325,N08000325,0.0
N08000326,N08000326,0.0
N08000327,N08000327,0.0
N08000328,N08000328,0.0
N08000329,N08000329,0.0
N08000330,N08000330,0.0
N08000331,N08000331,0.0
N08000332,N08000332,0.0
N08000333,N08000333,0.0
N08000334,N08000334,0.0
N08000335,N08000335,0.0
N08000336,N08000336,0.0
N08000337,N08000337,0.0
N08000338,N08000338,0.0
N08000339,N08000339,0.0
N08000340,N08000340,0.0
N08000341,N08000341,0.0
N08000342,N08000342,0.0
N08000343,N08000343,0.0
N08000344,N08000344,0.0
N08000345,N08000345,0.0
N08000346,N08000346,0.0
N08000347,N08000347,0.0
N08000348,N08000348,0.0
N08000349,N08000349,0.0
N08000350,N08000350,0.0
N08000351,N08000351,0.0
N08000352,N08000352,0.0
N08000353,N08000353,0.0
N08000354,N08000354,0.0
N08000355,N08000355,0.0
N08000356,N08000356,0.0
N08000357,N08000357,0.0
N08000358,N08000358,0.0
N08000359,N08000359,0.0
N08000360,N08000360,0.0
N08000401,N08000401,0.0
N08000402,N08000402,0.0
N08000403,N08000403,0.0
N08000404,N08000404,0.0
N08000405,N08000405,0.0
N08000406,N08000406,0.0
N08000407,N08000407,0.0
N08000408,N08000408,0.0
N08000409,N08000409,0.0
N08000410,N08000410,0.0
N08000411,N08000411,0.0
N08000412,N08000412,0.0
N08000413,N08000413,0.0
N08000414,N08000414,0.0
N08000415,N08000415,0.0
N08000416,N08000416,0.0
N08000417,N08000417,0.0
N08000418,N08000418,0.0
N08000419,N08000419,0.0
N08000420,N08000420,0.0
N08000421,N08000421,0.0
N08000422,N08000422,0.0
N08000423,N08000423,0.0
N08000424,N08000424,0.0
N08000425,N08000425,0.0
N08000426,N08000426,0.0
N08000427,N08000427,0.0
N08000428,N08000428,0.0
N08000429,N08000429,0.0
N08000430,N08000430,1.0000000003174137e-05
N08000431,N08000431,0.0
N08000432,N08000432,0.0
N08000433,N08000433,0.0
N08000434,N08000434,0.0
N08000435,N08000435,0.0
N08000436,N08000436,0.0
N08000437,N08000437,0.0
N08000438,N08000438,0.0
N08000439,N08000439,0.0
N08000440,N08000440,9.999999996068709e-06
N08000501,N08000501,0.0
N08000502,N08000502,2.0000000000131024e-05
N08000503,N08000503,0.0
N08000504,N08000504,0.0
N08000505,N08000505,0.0
N08000506,N08000506,0.0
N08000507,N08000507,0.0
N08000508,N08000508,0.0
N08000509,N08000509,0.0
N08000510,N08000510,0.0
N08000511,N08000511,0.0
N08000512,N08000512,0.0
N08000513,N08000513,0.0
N08000514,N08000514,0.0
N08000515,N08000515,0.0
N08000516,N08000516,0.0
N08000517,N08000517,0.0
N08000518,N08000518,0.0
N08000519,N08000519,0.0
N08000520,N08000520,0.0
N08000521,N08000521,0.0
N08000522,N08000522,0.0
N08000523,N08000523,0.0
N08000524,N08000524,0.0
N08000525,N08000525,0.0
N08000526,N08000526,0.0
N08000527,N08000527,0.0
N08000528,N08000528,0.0
N08000529,N08000529,0.0
N08000530,N08000530,0.0
N08000531,N08000531,0.0
N08000532,N08000532,0.0
N08000533,N08000533,0.0
N08000534,N08000534,0.0
N08000535,N08000535,0.0
N08000536,N08000536,0.0
N08000537,N08000537,0.0
N08000538,N08000538,0.0
N08000539,N08000539,0.0
N08000540,N08000540,0.0
N08000601,N08000601,0.0
N08000602,N08000602,0.0
N08000603,N08000603,1.0000000003174137e-05
N08000604,N08000604,0.0
N08000605,N08000605,0.0
N08000606,N08000606,0.0
N08000607,N08000607,2.0000000000131024e-05
N08000608,N08000608,0.0
N08000609,N08000609,0.0
N08000610,N08000610,0.0
N08000611,N08000611,0.0
N08000612,N08000612,0.0
N08000613,N08000613,0.0
N08000614,N08000614,0.0
N08000615,N08000615,0.0
N08000616,N08000616,9.999999999621423e-06
N08000617,N08000617,0.0
N08000618,N08000618,0.0
N08000619,N08000619,0.0
N08000620,N08000620,0.0
N08000621,N08000621,2.0000000000131024e-05
N08000622,N08000622,0.0
N08000623,N08000623,0.0
N08000624,N08000624,0.0
N08000625,N08000625,0.0
N08000626,N08000626,0.0
N08000627,N08000627,1.414213562131145e-05
N08000628,N08000628,1.0000000003174137e-05
N08000629,N08000629,0.0
N08000630,N08000630,0.0
N08000631,N08000631,0.0
N08000632,N08000632,0.0
N08000633,N08000633,0.0
N08000634,N08000634,0.0
N08000635,N08000635,0.0
N08000636,N08000636,0.0
N08000637,N08000637,0.0
N08000638,N08000638,0.0
N08000639,N08000639,0.0
N08000640,N08000640,0.0
N08000701,N08000701,0.0
N08000702,N08000702,0.0
N08000703,N08000703,0.0
N08000704,N08000704,0.0
N08000705,N08000705,0.0
N08000706,N08000706,0.0
N08000707,N08000707,0.0
N08000708,N08000708,9.999999999621423e-06
N08000709,N08000709,0.0
N08000710,N08000710,0.0
N08000711,N08000711,0.0
N08000712,N08000712,0.0
N08000713,N08000713,0.0
N08000714,N08000714,0.0
N08000715,N08000715,0.0
N08000716,N08000716,0.0
N08000717,N08000717,1.0000000003174137e-05
N08000718,N08000718,0.0
N08000719,N08000719,0.0
N08000720,N08000720,0.0
N08000721,N08000721,0.0
N08000722,N08000722,0.0
N08000723,N08000723,0.0
N08000724,N08000724,0.0
N08000725,N08000725,0.0
N08000726,N08000726,0.0
N08000727,N08000727,0.0
N08000728,N08000728,0.0
N08000729,N08000729,0.0
N08000730,N08000730,0.0
N08000731,N08000731,2.0000000000131024e-05
N08000732,N08000732,0.0
N08000733,N08000733,0.0
N08000734,N08000734,0.0
N08000735,N08000735,0.0
N08000736,N08000736,0.0
N08000737,N08000737,0.0
N08000738,N08000738,0.0
N08000739,N08000739,0.0
N08000740,N08000740,0.0
N08000801,N08000801,0.0
N08000802,N08000802,0.0
N08000803,N08000803,0.0
N08000804,N08000804,0.0
N08000805,N08000805,0.0
N08000806,N08000806,0.0
N08000807,N08000807,0.0
N08000808,N08000808,0.0
N08000809,N08000809,0.0
N08000810,N08000810,0.0
N08000811,N08000811,0.0
N08000812,N08000812,0.0
N08000813,N08000813,0.0
N08000814,N08000814,0.0
N08000815,N08000815,0.0
N08000816,N08000816,0.0
N08000817,N08000817,0.0
N08000818,N08000818,0.0
N08000819,N08000819,0.0
N08000820,N08000820,0.0
N08000821,N08000821,0.0
N08000822,N08000822,0.0
N08000823,N08000823,0.0
N08000824,N08000824,0.0
N08000825,N08000825,0.0
N08000826,N08000826,0.0
N08000827,N08000827,0.0
N08000828,N08000828,0.0
N08000829,N08000829,0.0
N08000830,N08000830,0.0
N08000831,N08000831,0.0
N08000832,N08000832,0.0
N08000833,N08000833,0.0
N08000834,N08000834,0.0
N08000835,N08000835,0.0
N08000836,N08000836,0.0
N08000837,N08000837,0.0
N08000838,N08000838,0.0
N08000839,N08000839,0.0
N08000840,N08000840,0.0
N08000901,N08000901,0.0
N08000902,N08000902,0.0
N08000903,N08000903,0.0
N08000904,N08000904,0.0
N08000905,N08000905,0.0
N08000906,N08000906,0.0
N08000907,N08000907,0.0
N08000908,N08000908,0.0
N08000909,N08000909,0.0
N08000910,N08000910,0.0
N08000911,N08000911,0.0
N08000912,N08000912,0.0
N08000913,N08000913,0.0
N08000914,N08000914,0.0
N08000915,N08000915,0.0
N08000916,N08000916,0.0
N08000917,N08000917,0.0
N08000918,N08000918,0.0
N08000919,N08000919,0.0
N08000920,N08000920,0.0
N08000921,N08000921,0.0
N08000922,N08000922,0.0
N08000923,N08000923,0.0
N08000924,N08000924,9.999999996068709e-06
N08000925,N08000925,0.0
N08000926,N08000926,0.0
N08000927,N08000927,0.0
N08000928,N08000928,0.0
N08000929,N08000929,0.0
N08000930,N08000930,0.0
N08000931,N08000931,1.4142135626335745e-05
N08000932,N08000932,0.0
N08000933,N08000933,0.0
N08000934,N08000934,0.0
N08000935,N08000935,0.0
N08000936,N08000936,0.0
N08000937,N08000937,0.0
N08000938,N08000938,0.0
N08000939,N08000939,0.0
N08000940,N08000940,0.0
N08001001,N08001001,0.0
N08001002,N08001002,0.0
N08001003,N08001003,0.0
N08001004,N08001004,0.0
N08001005,N08001005,0.0
N08001006,N08001006,0.0
N08001007,N08001007,0.0
N08001008,N08001008,0.0
N08001009,N08001009,0.0
N08001010,N08001010,0.0
N08001011,N08001011,0.0
N08001012,N08001012,0.0
N08001013,N08001013,0.0
N08001014,N08001014,0.0
N08001015,N08001015,0.0
N08001016,N08001016,0.0
N08001017,N08001017,0.0
N08001018,N08001018,0.0
N08001019,N08001019,0.0
N08001020,N08001020,0.0
N08001021,N08001021,0.0
N08001022,N08001022,0.0
N08001023,N08001023,0.0
N08001024,N08001024,0.0
N08001025,N08001025,0.0
N08001026,N08001026,1.414213562570771e-05
N08001027,N08001027,0.0
N08001028,N08001028,0.0
N08001029,N08001029,0.0
N08001030,N08001030,0.0
N08001031,N08001031,0.0
N08001032,N08001032,0.0
N08001033,N08001033,0.0
N08001034,N08001034,0.0
N08001035,N08001035,0.0
N08001036,N08001036,0.0
N08001037,N08001037,1.9999999999242846e-05
N08001038,N08001038,0.0
N08001039,N08001039,0.0
N08001040,N08001040,0.0
N08001041,N08001041,0.0
N08001101,N08001101,0.0
N08001102,N08001102,9.999999999621423e-06
N08001103,N08001103,0.0
N08001104,N08001104,0.0
N08001105,N08001105,9.999999996068709e-06
N08001106,N08001106,0.0
N08001107,N08001107,0.0
N08001108,N08001108,0.0
N08001109,N08001109,0.0
N08001110,N08001110,1.9999999999242846e-05
N08001111,N08001111,9.999999999621423e-06
N08001112,N08001112,0.0
N08001113,N08001113,0.0
N08001114,N08001114,0.0
N08001115,N08001115,0.0
N08001116,N08001116,9.999999999621423e-06
N08001117,N08001117,0.0
N08001118,N08001118,0.0
N08001119,N08001119,0.0
N08001120,N08001120,0.0
N08001121,N08001121,0.0
N08001122,N08001122,0.0
N08001123,N08001123,1.0000000000509601e-05
N08001124,N08001124,0.0
N08001125,N08001125,0.0
N08001126,N08001126,0.0
N08001127,N08001127,0.0
N08001128,N08001128,0.0
N08001129,N08001129,0.0
N08001130,N08001130,0.0
N08001131,N08001131,0.0
N08001132,N08001132,0.0
N08001133,N08001133,0.0
N08001134,N08001134,0.0
N08001135,N08001135,0.0
N08001136,N08001136,0.0
N08001137,N08001137,0.0
N08001138,N08001138,0.0
N08001139,N08001139,0.0
N08001140,N08001140,0.0
S13002516,S13002516,0.0
S13002517,S13002517,0.0
S13002518,S13002518,0.0
S13002519,S13002519,0.0
S13002520,S13002520,0.0
S13002521,S13002521,0.0
S13002522,S13002522,0.0
S13002523,S13002523,0.0
S13002524,S13002524,0.0
S13002525,S13002525,0.0
S13002526,S13002526,0.0
S13002545,S13002545,0.0
S13002546,S13002546,0.0
S13002547,S13002547,0.0
S13002548,S13002548,0.0
S13002549,S13002549,0.0
S13002551,S13002551,0.0
S13002552,S13002552,0.0
S13002600,S13003143,0.0
S13002601,S13003144,0.0
S13002602,S13003137,0.0136333708230919
S13002603,S13003140,0.1879640157051342
S13002604,S13003139,0.0
S13002605,S13003141,0.014583062092716408
S13002606,S13003142,0.015319823758778613
S13002607,S13003136,0.0
S13002608,S13002608,0.0
S13002732,S13003151,0.010474387810272023
S13002733,S13003152,0.0
S13002734,S13002734,0.0
S13002735,S13002735,0.0
S13002736,S13003150,0.0
S13002737,S13002737,0.0
S13002761,S13002761,0.0
S13002762,S13002762,0.0
S13002763,S13002763,0.0
S13002764,S13002764,0.0
S13002765,S13002765,0.0
S13002766,S13002766,0.0
S13002767,S13002767,0.0
S13002768,S13002768,0.0
S13002769,S13002769,0.0
S13002770,S13002770,0.0
S13002771,S13002771,0.0
S13002772,S13002772,0.0
S13002773,S13002773,0.0
S13002774,S13003156,0.06254045890461228
S13002775,S13003154,0.028749626084524915
S13002776,S13003155,0.0
S13002777,S13002777,0.0
S13002778,S13003153,0.005049059318331875
S13002820,S13002820,0.0
S13002821,S13002821,0.0
S13002822,S13002822,2.2360679776534605e-05
S13002823,S13002823,0.0
S13002824,S13002824,0.0
S13002825,S13002825,1.0000000000065512e-05
S13002826,S13002826,1.4142135620997434e-05
S13002827,S13002827,0.0
S13002828,S13002828,1.0000000000065512e-05
S13002830,S13002830,0.0
S13002835,S13002835,0.0
S13002836,S13002836,0.0
S13002837,S13002837,0.0
S13002838,S13002838,0.0
S13002839,S13002839,0.0
S13002840,S13002840,0.0
S13002841,S13002841,0.0
S13002842,S13002842,0.0
S13002843,S13002843,0.0
S13002844,S13002844,0.0
S13002845,S13002845,7.61577310596045e-05
S13002846,S13002846,0.0
S13002847,S13002847,0.0
S13002848,S13002848,0.0
S13002849,S13002849,0.0
S13002850,S13002850,0.0
S13002851,S13002851,0.0
S13002852,S13002852,0.0
S13002853,S13002853,0.0
S13002854,S13002854,0.0
S13002855,S13002855,0.0
S13002856,S13002856,0.0
S13002857,S13002857,0.0
S13002858,S13002858,0.0
S13002859,S13002859,0.0
S13002860,S13002860,0.0
S13002861,S13002861,0.0
S13002862,S13002862,1.0000000000065512e-05
S13002863,S13002863,0.0
S13002864,S13002864,0.0
S13002865,S13002865,0.0
S13002866,S13002866,0.0
S13002867,S13002867,0.0
S13002868,S13002868,0.0
S13002869,S13002869,0.0
S13002870,S13002870,0.0
S13002871,S13002871,0.0
S13002872,S13002872,0.0
S13002873,S13002873,0.0
S13002874,S13002874,0.0
S13002875,S13002875,0.0
S13002876,S13002876,0.0
S13002877,S13002877,1.0000000003174137e-05
S13002878,S13002878,0.0
S13002879,S13002879,0.0
S13002880,S13002880,0.0
S13002881,S13002881,0.0
S13002882,S13002882,0.0
S13002883,S13002883,0.0
S13002884,S13002884,2.2360679776534605e-05
S13002885,S13002885,0.0
S13002886,S13002886,9.999999996068709e-06
S13002887,S13002887,1.0000000000065512e-05
S13002888,S13002888,0.0
S13002889,S13002889,0.0
S13002890,S13002890,0.0
S13002891,S13002891,2.9999999999752447e-05
S13002892,S13002892,0.0
S13002893,S13002893,0.0
S13002894,S13002894,0.0
S13002895,S13002895,0.0
S13002896,S13002896,0.0
S13002897,S13002897,2.0000000000131024e-05
S13002898,S13002898,0.0
S13002899,S13002899,0.0
S13002900,S13002900,9.999999999621423e-06
S13002901,S13002901,0.0
S13002902,S13002902,0.0
S13002903,S13002903,0.0
S13002904,S13002904,0.0
S13002905,S13002905,0.0
S13002906,S13002906,0.0
S13002907,S13002907,0.0
S13002908,S13002908,0.0
S13002909,S13002909,0.0
S13002910,S13002910,0.0
S13002911,S13002911,0.0
S13002912,S13002912,0.0
S13002913,S13002913,0.0
S13002914,S13002914,1.0000000000509601e-05
S13002915,S13002915,1.0000000003174137e-05
S13002916,S13002916,0.0
S13002917,S13002917,0.0
S13002918,S13002918,0.0
S13002919,S13002919,0.0
S13002920,S13002920,0.0
S13002921,S13002921,0.0
S13002922,S13002922,0.0
S13002923,S13002923,0.0
S13002924,S13002924,0.0
S13002925,S13002925,0.0
S13002926,S13002926,0.0
S13002927,S13002927,0.0
S13002928,S13002928,0.0
S13002929,S13002929,0.0
S13002930,S13002930,0.0
S13002931,S13002931,0.0
S13002932,S13002932,0.0
S13002933,S13002933,0.0
S13002934,S13002934,0.0
S13002935,S13002935,0.0
S13002936,S13002936,0.0
S13002937,S13002937,0.0
S13002938,S13002938,0.0
S13002939,S13002939,0.0
S13002940,S13002940,0.0
S13002941,S13002941,0.0
S13002942,S13002942,0.0
S13002943,S13002943,2.0000000000131024e-05
S13002944,S13002944,1.9999999999242846e-05
S13002946,S13002946,0.0
S13002947,S13002947,0.0
S13002948,S13002948,0.0
S13002949,S13002949,0.0
S13002950,S13002950,0.0
S13002953,S13002953,0.0
S13002954,S13002954,0.0
S13002955,S13002955,0.0
S13002956,S13002956,0.0
S13002958,S13002958,0.0
S13002959,S13002959,0.0
S13002960,S13002960,0.0
S13002961,S13002961,0.0
S13002962,S13002962,0.0
S13002963,S13002963,0.0
S13002964,S13002964,0.0
S13002965,S13002965,0.0
S13002966,S13002966,0.0
S13002967,S13002967,0.0
S13002968,S13002968,5.830951894959661e-05
S13002969,S13002969,0.0
S13002970,S13002970,0.0
S13002971,S13002971,0.0
S13002972,S13002972,0.0001499999999996504
S13002973,S13002973,0.0
S13002974,S13002974,0.0
S13002975,S13002975,0.0
S13002976,S13002976,0.0
S13002977,S13002977,0.0
S13002978,S13002978,0.0
S13002979,S13002979,0.0
S13002980,S13002980,0.0
S13002981,S13002981,0.0
S13002982,S13002982,1.9999999999242846e-05
S13002983,S13002983,0.0
S13002984,S13002984,0.0
S13002985,S13002985,0.0
S13002986,S13002986,0.0
S13002988,S13002988,0.0
S13002989,S13002989,0.0
S13002990,S13002990,0.0
S13002991,S13002991,0.0
S13002992,S13002992,0.0
S13002993,S13002993,0.0
S13002994,S13002994,0.0
S13002995,S13002995,0.0
S13002996,S13002996,0.0
S13002997,S13002997,0.0
S13002998,S13002998,0.0
S13002999,S13002999,0.0
S13003000,S13003000,0.0
S13003001,S13003001,0.0
S13003002,S13003002,0.0
S13003003,S13003003,0.0
S13003004,S13003004,0.0
S13003005,S13003005,0.0
S13003006,S13003006,0.0
S13003007,S13003007,0.0
S13003008,S13003008,0.0
S13003009,S13003009,0.0
S13003010,S13003010,0.0
S13003011,S13003011,0.0
S13003012,S13003012,9.999999996068709e-06
S13003013,S13003013,0.0
S13003014,S13003014,0.0
S13003015,S13003015,0.0
S13003016,S13003016,0.0
S13003017,S13003017,0.0
S13003018,S13003018,0.0
S13003019,S13003019,0.0
S13003020,S13003020,0.0
S13003021,S13003021,0.0
S13003022,S13003022,0.0
S13003023,S13003023,0.0
S13003024,S13003024,0.0
S13003025,S13003025,0.0
S13003026,S13003026,5.999999999994898e-05
S13003027,S13003027,0.0
S13003028,S13003028,0.0
S13003029,S13003029,0.0
S13003030,S13003030,0.0
S13003031,S13003031,0.0
S13003032,S13003032,0.0
S13003033,S13003033,0.0
S13003034,S13003034,0.0
S13003035,S13003149,0.00781685998339585
S13003036,S13003146,0.0
S13003037,S13003034,0.05654642340590645
S13003038,S13003147,0.03205109202507434
S13003039,S13003148,0.01186902691883434
S13003040,S13003145,0.0297217496120209
S13003041,S13003041,0.0
S13003042,S13003042,0.0
S13003043,S13003043,0.0
S13003044,S13003044,0.0
S13003045,S13003045,2.0000000000131024e-05
S13003047,S13003047,0.0
S13003048,S13003048,0.0
S13003049,S13003049,0.0
S13003050,S13003050,0.0
S13003051,S13003051,0.0
S13003052,S13003052,0.0
S13003053,S13003053,0.0
S13003054,S13003054,0.0
S13003055,S13003055,0.0
S13003056,S13003056,0.0
S13003057,S13003057,0.0
S13003058,S13003058,0.0
S13003059,S13003059,0.0
S13003060,S13003060,0.0
S13003061,S13003061,0.0
S13003062,S13003062,0.0
S13003063,S13003063,0.0
S13003064,S13003064,0.0
S13003065,S13003065,7.280109889261111e-05
S13003066,S13003066,0.0
S13003067,S13003067,0.0
S13003068,S13003068,0.0
S13003069,S13003069,0.0
S13003071,S13003071,0.0
S13003072,S13003072,0.0
S13003073,S13003073,0.0
S13003074,S13003074,0.0
S13003075,S13003075,0.0
S13003076,S13003076,9.999999996068709e-06
S13003077,S13003077,0.0
S13003078,S13003078,0.0
